2023-09-27 20:28:06,459 p=21388 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details
2023-09-27 20:40:06,041 p=21425 u=belov n=ansible | TASK [add zabbix_server to zabbix] ********************************************************************************************************************************************************************************
2023-09-27 20:40:06,355 p=21425 u=belov n=ansible | platform_type is set to community.zabbix.zabbix
2023-09-27 20:40:07,839 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:40:07,842 p=21425 u=belov n=ansible | TASK [add vm to zabbix] *******************************************************************************************************************************************************************************************
2023-09-27 20:40:09,412 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=vm-1)
2023-09-27 20:40:10,720 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=vm-2)
2023-09-27 20:40:10,724 p=21425 u=belov n=ansible | TASK [add elastic, kibana, bastion to zabbix] *********************************************************************************************************************************************************************
2023-09-27 20:40:11,880 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=bastion_host)
2023-09-27 20:40:12,952 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=elastic_server)
2023-09-27 20:40:14,128 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=kibana_server)
2023-09-27 20:40:14,199 p=21425 u=belov n=ansible | PLAY [prepare to install ELK] *************************************************************************************************************************************************************************************
2023-09-27 20:40:14,203 p=21425 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 20:40:14,298 p=23357 u=belov n=ansible | shutdown complete
2023-09-27 20:40:16,375 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:40:16,646 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:40:16,678 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:40:16,705 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:40:16,730 p=21425 u=belov n=ansible | TASK [docker_installation : update apt cache once in an hour] *****************************************************************************************************************************************************
2023-09-27 20:40:18,519 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:40:18,701 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:40:18,787 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:40:18,885 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:40:18,888 p=21425 u=belov n=ansible | TASK [docker_installation : install apt-transport-https] **********************************************************************************************************************************************************
2023-09-27 20:40:20,320 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:40:20,739 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:40:20,756 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:40:20,757 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:40:20,761 p=21425 u=belov n=ansible | TASK [docker_installation : install ca-certificates] **************************************************************************************************************************************************************
2023-09-27 20:40:22,179 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:40:22,497 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:40:22,566 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:40:22,613 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:40:22,616 p=21425 u=belov n=ansible | TASK [docker_installation : install curl] *************************************************************************************************************************************************************************
2023-09-27 20:40:25,207 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:40:25,776 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:40:25,794 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:40:25,859 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:40:25,862 p=21425 u=belov n=ansible | TASK [docker_installation : install gnupg] ************************************************************************************************************************************************************************
2023-09-27 20:40:32,371 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:40:35,377 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:40:36,019 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:40:37,440 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:40:37,443 p=21425 u=belov n=ansible | TASK [docker_installation : install lsb-release] ******************************************************************************************************************************************************************
2023-09-27 20:40:40,342 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:40:40,368 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:40:40,368 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:40:40,387 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:40:40,390 p=21425 u=belov n=ansible | TASK [docker_installation : install software-properties-common] ***************************************************************************************************************************************************
2023-09-27 20:40:48,388 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:40:50,274 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:40:51,672 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:40:53,488 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:40:53,491 p=21425 u=belov n=ansible | TASK [docker_installation : add docker GPG key] *******************************************************************************************************************************************************************
2023-09-27 20:40:57,091 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:40:58,182 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:40:58,233 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:40:58,281 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:40:58,284 p=21425 u=belov n=ansible | TASK [docker_installation : add docker repository] ****************************************************************************************************************************************************************
2023-09-27 20:41:01,171 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:41:01,772 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:41:02,105 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:41:02,231 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:41:02,234 p=21425 u=belov n=ansible | TASK [docker_installation : update apt cache] *********************************************************************************************************************************************************************
2023-09-27 20:41:06,274 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:41:07,113 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:41:07,211 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:41:07,353 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:41:07,356 p=21425 u=belov n=ansible | TASK [docker_installation : install docker] ***********************************************************************************************************************************************************************
2023-09-27 20:41:29,844 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:41:38,480 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:41:38,581 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:41:38,583 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:41:38,586 p=21425 u=belov n=ansible | TASK [docker_installation : start docker] *************************************************************************************************************************************************************************
2023-09-27 20:41:40,176 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:41:40,315 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:41:40,376 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:41:40,426 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:41:40,479 p=21425 u=belov n=ansible | PLAY [elasticsearch installation] *********************************************************************************************************************************************************************************
2023-09-27 20:41:40,483 p=21425 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 20:41:41,803 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:41:41,813 p=21425 u=belov n=ansible | TASK [pull elasticsearch image] ***********************************************************************************************************************************************************************************
2023-09-27 21:23:29,958 p=21425 u=belov n=ansible |  [ERROR]: User interrupted execution

2023-09-27 21:23:43,575 p=24237 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2023-09-27 21:23:43,637 p=24237 u=belov n=ansible | PLAY [prepare to install ELK] *************************************************************************************************************************************************************************************
2023-09-27 21:23:43,644 p=24237 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 21:23:47,241 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:47,563 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:47,709 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:47,799 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:47,827 p=24237 u=belov n=ansible | TASK [docker_installation : update apt cache once in an hour] *****************************************************************************************************************************************************
2023-09-27 21:23:49,268 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:49,407 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:49,451 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:49,558 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:49,562 p=24237 u=belov n=ansible | TASK [docker_installation : install apt-transport-https] **********************************************************************************************************************************************************
2023-09-27 21:23:50,788 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:51,131 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:51,158 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:51,185 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:51,188 p=24237 u=belov n=ansible | TASK [docker_installation : install ca-certificates] **************************************************************************************************************************************************************
2023-09-27 21:23:53,537 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:53,877 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:53,890 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:53,946 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:53,949 p=24237 u=belov n=ansible | TASK [docker_installation : install curl] *************************************************************************************************************************************************************************
2023-09-27 21:23:55,430 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:55,851 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:55,907 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:56,030 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:56,033 p=24237 u=belov n=ansible | TASK [docker_installation : install gnupg] ************************************************************************************************************************************************************************
2023-09-27 21:23:57,281 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:57,571 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:57,597 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:57,681 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:57,684 p=24237 u=belov n=ansible | TASK [docker_installation : install lsb-release] ******************************************************************************************************************************************************************
2023-09-27 21:23:58,810 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:23:59,153 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:23:59,291 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:23:59,395 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:23:59,399 p=24237 u=belov n=ansible | TASK [docker_installation : install software-properties-common] ***************************************************************************************************************************************************
2023-09-27 21:24:00,829 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:01,258 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:24:01,264 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:24:01,416 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:24:01,419 p=24237 u=belov n=ansible | TASK [docker_installation : add docker GPG key] *******************************************************************************************************************************************************************
2023-09-27 21:24:03,458 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:03,807 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:24:03,827 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:24:03,860 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:24:03,863 p=24237 u=belov n=ansible | TASK [docker_installation : add docker repository] ****************************************************************************************************************************************************************
2023-09-27 21:24:05,071 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:05,154 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:24:05,164 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:24:05,198 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:24:05,201 p=24237 u=belov n=ansible | TASK [docker_installation : update apt cache] *********************************************************************************************************************************************************************
2023-09-27 21:24:05,217 p=24237 u=belov n=ansible | skipping: [elastic_server]
2023-09-27 21:24:05,225 p=24237 u=belov n=ansible | skipping: [kibana_server]
2023-09-27 21:24:05,227 p=24237 u=belov n=ansible | skipping: [vm-1]
2023-09-27 21:24:05,236 p=24237 u=belov n=ansible | skipping: [vm-2]
2023-09-27 21:24:05,239 p=24237 u=belov n=ansible | TASK [docker_installation : install docker] ***********************************************************************************************************************************************************************
2023-09-27 21:24:06,332 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:06,746 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:24:06,772 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:24:06,772 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:24:06,776 p=24237 u=belov n=ansible | TASK [docker_installation : start docker] *************************************************************************************************************************************************************************
2023-09-27 21:24:07,963 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:08,162 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:24:08,256 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:24:08,287 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:24:08,338 p=24237 u=belov n=ansible | PLAY [elasticsearch installation] *********************************************************************************************************************************************************************************
2023-09-27 21:24:08,342 p=24237 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 21:24:09,633 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:09,642 p=24237 u=belov n=ansible | TASK [pull elasticsearch image] ***********************************************************************************************************************************************************************************
2023-09-27 21:24:10,613 p=24237 u=belov n=ansible | ok: [elastic_server]
2023-09-27 21:24:10,617 p=24237 u=belov n=ansible | TASK [run elasticsearch] ******************************************************************************************************************************************************************************************
2023-09-27 21:24:12,250 p=24237 u=belov n=ansible | changed: [elastic_server]
2023-09-27 21:24:12,264 p=24237 u=belov n=ansible | PLAY [kibana installation] ****************************************************************************************************************************************************************************************
2023-09-27 21:24:12,272 p=24237 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 21:24:13,701 p=24237 u=belov n=ansible | ok: [kibana_server]
2023-09-27 21:24:13,709 p=24237 u=belov n=ansible | TASK [pull kibana image] ******************************************************************************************************************************************************************************************
2023-09-27 21:25:40,052 p=24237 u=belov n=ansible | changed: [kibana_server]
2023-09-27 21:25:40,055 p=24237 u=belov n=ansible | TASK [run kibana] *************************************************************************************************************************************************************************************************
2023-09-27 21:25:46,306 p=24237 u=belov n=ansible | changed: [kibana_server]
2023-09-27 21:25:46,320 p=24237 u=belov n=ansible | PLAY [filebeat installation] **************************************************************************************************************************************************************************************
2023-09-27 21:25:46,325 p=24237 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 21:25:49,029 p=24237 u=belov n=ansible | ok: [vm-1]
2023-09-27 21:25:49,033 p=24237 u=belov n=ansible | ok: [vm-2]
2023-09-27 21:25:49,046 p=24237 u=belov n=ansible | TASK [copy filebeat.yml] ******************************************************************************************************************************************************************************************
2023-09-27 21:25:51,017 p=24237 u=belov n=ansible | changed: [vm-2]
2023-09-27 21:25:51,043 p=24237 u=belov n=ansible | changed: [vm-1]
2023-09-27 21:25:51,054 p=24237 u=belov n=ansible | TASK [pull filebeat image] ****************************************************************************************************************************************************************************************
2023-09-27 21:26:04,053 p=24237 u=belov n=ansible | changed: [vm-1]
2023-09-27 21:26:05,474 p=24237 u=belov n=ansible | changed: [vm-2]
2023-09-27 21:26:05,477 p=24237 u=belov n=ansible | TASK [run filebeat] ***********************************************************************************************************************************************************************************************
2023-09-27 21:26:08,654 p=24237 u=belov n=ansible | changed: [vm-1]
2023-09-27 21:26:09,153 p=24237 u=belov n=ansible | changed: [vm-2]
2023-09-27 21:26:09,166 p=24237 u=belov n=ansible | RUNNING HANDLER [restart filebeat] ********************************************************************************************************************************************************************************
2023-09-27 21:26:10,760 p=24237 u=belov n=ansible | changed: [vm-2]
2023-09-27 21:26:10,829 p=24237 u=belov n=ansible | changed: [vm-1]
2023-09-27 21:26:10,840 p=24237 u=belov n=ansible | PLAY RECAP ********************************************************************************************************************************************************************************************************
2023-09-27 21:26:10,840 p=24237 u=belov n=ansible | elastic_server             : ok=15   changed=1    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 21:26:10,840 p=24237 u=belov n=ansible | kibana_server              : ok=15   changed=2    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 21:26:10,840 p=24237 u=belov n=ansible | vm-1                       : ok=17   changed=4    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 21:26:10,840 p=24237 u=belov n=ansible | vm-2                       : ok=17   changed=4    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:17:44,069 p=25399 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2023-09-27 22:17:44,131 p=25399 u=belov n=ansible | PLAY [prepare to install ELK] *************************************************************************************************************************************************************************************
2023-09-27 22:17:44,138 p=25399 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:17:47,821 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:17:48,097 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:17:48,099 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:17:48,500 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:17:48,528 p=25399 u=belov n=ansible | TASK [docker_installation : update apt cache once in an hour] *****************************************************************************************************************************************************
2023-09-27 22:17:51,305 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:17:51,401 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:17:51,696 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:17:52,080 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:17:52,083 p=25399 u=belov n=ansible | TASK [docker_installation : install apt-transport-https] **********************************************************************************************************************************************************
2023-09-27 22:17:53,556 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:17:53,729 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:17:53,860 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:17:53,997 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:17:54,000 p=25399 u=belov n=ansible | TASK [docker_installation : install ca-certificates] **************************************************************************************************************************************************************
2023-09-27 22:17:55,654 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:17:56,174 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:17:56,224 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:17:56,272 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:17:56,276 p=25399 u=belov n=ansible | TASK [docker_installation : install curl] *************************************************************************************************************************************************************************
2023-09-27 22:17:57,919 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:17:58,203 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:17:58,225 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:17:58,508 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:17:58,511 p=25399 u=belov n=ansible | TASK [docker_installation : install gnupg] ************************************************************************************************************************************************************************
2023-09-27 22:18:00,132 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:00,332 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:00,560 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:00,617 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:00,624 p=25399 u=belov n=ansible | TASK [docker_installation : install lsb-release] ******************************************************************************************************************************************************************
2023-09-27 22:18:01,989 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:02,303 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:02,360 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:02,516 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:02,519 p=25399 u=belov n=ansible | TASK [docker_installation : install software-properties-common] ***************************************************************************************************************************************************
2023-09-27 22:18:03,860 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:04,115 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:04,244 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:04,244 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:04,247 p=25399 u=belov n=ansible | TASK [docker_installation : add docker GPG key] *******************************************************************************************************************************************************************
2023-09-27 22:18:06,041 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:06,330 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:06,469 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:06,720 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:06,724 p=25399 u=belov n=ansible | TASK [docker_installation : add docker repository] ****************************************************************************************************************************************************************
2023-09-27 22:18:07,567 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:07,785 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:07,853 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:07,871 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:07,874 p=25399 u=belov n=ansible | TASK [docker_installation : update apt cache] *********************************************************************************************************************************************************************
2023-09-27 22:18:07,903 p=25399 u=belov n=ansible | skipping: [elastic_server]
2023-09-27 22:18:07,928 p=25399 u=belov n=ansible | skipping: [kibana_server]
2023-09-27 22:18:07,928 p=25399 u=belov n=ansible | skipping: [vm-1]
2023-09-27 22:18:07,929 p=25399 u=belov n=ansible | skipping: [vm-2]
2023-09-27 22:18:07,936 p=25399 u=belov n=ansible | TASK [docker_installation : install docker] ***********************************************************************************************************************************************************************
2023-09-27 22:18:08,993 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:09,412 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:09,458 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:09,680 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:09,684 p=25399 u=belov n=ansible | TASK [docker_installation : start docker] *************************************************************************************************************************************************************************
2023-09-27 22:18:10,846 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:10,984 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:11,193 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:11,212 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:11,268 p=25399 u=belov n=ansible | PLAY [elasticsearch installation] *********************************************************************************************************************************************************************************
2023-09-27 22:18:11,272 p=25399 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:18:12,403 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:12,411 p=25399 u=belov n=ansible | TASK [pull elasticsearch image] ***********************************************************************************************************************************************************************************
2023-09-27 22:18:13,548 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:13,552 p=25399 u=belov n=ansible | TASK [run elasticsearch] ******************************************************************************************************************************************************************************************
2023-09-27 22:18:14,517 p=25399 u=belov n=ansible | ok: [elastic_server]
2023-09-27 22:18:14,540 p=25399 u=belov n=ansible | PLAY [kibana installation] ****************************************************************************************************************************************************************************************
2023-09-27 22:18:14,544 p=25399 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:18:15,984 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:15,992 p=25399 u=belov n=ansible | TASK [pull kibana image] ******************************************************************************************************************************************************************************************
2023-09-27 22:18:17,430 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:17,433 p=25399 u=belov n=ansible | TASK [run kibana] *************************************************************************************************************************************************************************************************
2023-09-27 22:18:18,578 p=25399 u=belov n=ansible | ok: [kibana_server]
2023-09-27 22:18:18,605 p=25399 u=belov n=ansible | PLAY [filebeat installation] **************************************************************************************************************************************************************************************
2023-09-27 22:18:18,609 p=25399 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 22:18:20,152 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:20,191 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:20,204 p=25399 u=belov n=ansible | TASK [copy filebeat.yml] ******************************************************************************************************************************************************************************************
2023-09-27 22:18:21,738 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:21,745 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:21,751 p=25399 u=belov n=ansible | TASK [pull filebeat image] ****************************************************************************************************************************************************************************************
2023-09-27 22:18:23,138 p=25399 u=belov n=ansible | ok: [vm-1]
2023-09-27 22:18:23,429 p=25399 u=belov n=ansible | ok: [vm-2]
2023-09-27 22:18:23,433 p=25399 u=belov n=ansible | TASK [run filebeat] ***********************************************************************************************************************************************************************************************
2023-09-27 22:18:25,118 p=25399 u=belov n=ansible | changed: [vm-1]
2023-09-27 22:18:25,246 p=25399 u=belov n=ansible | changed: [vm-2]
2023-09-27 22:18:25,274 p=25399 u=belov n=ansible | PLAY RECAP ********************************************************************************************************************************************************************************************************
2023-09-27 22:18:25,274 p=25399 u=belov n=ansible | elastic_server             : ok=15   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:18:25,274 p=25399 u=belov n=ansible | kibana_server              : ok=15   changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:18:25,274 p=25399 u=belov n=ansible | vm-1                       : ok=16   changed=1    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:18:25,274 p=25399 u=belov n=ansible | vm-2                       : ok=16   changed=1    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2023-09-27 22:38:13,484 p=26054 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2023-09-27 22:38:13,511 p=26054 u=belov n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected key

The error appears to be in '/home/belov/diplom/ansible/elasticsearch_playbook.yml': line 55, column 17, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:

        name: kibana_node
        image: "kibana:{{ elk_version }}"
                ^ here
We could be wrong, but this one looks like it might be an issue with
missing quotes. Always quote template expression brackets when they
start a value. For instance:

    with_items:
      - {{ foo }}

Should be written as:

    with_items:
      - "{{ foo }}"

